sample	fraction	asv	asv_depth	total_asv_depth	relative_abundance	relative_abundance_pct	NM	mapping_category	abundance_bin
AD1_ont	0.111	final_consensus_211_depth_86	86	125002	0.0006879889921761252	0.06879889921761252	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_212_depth_85	85	125002	0.0006799891201740772	0.06799891201740772	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_213_depth_85	85	125002	0.0006799891201740772	0.06799891201740772	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_214_depth_85	85	125002	0.0006799891201740772	0.06799891201740772	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_215_depth_85	85	125002	0.0006799891201740772	0.06799891201740772	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_216_depth_83	83	125002	0.0006639893761699813	0.06639893761699812	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_217_depth_83	83	125002	0.0006639893761699813	0.06639893761699812	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_218_depth_83	83	125002	0.0006639893761699813	0.06639893761699812	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_219_depth_82	82	125002	0.0006559895041679334	0.06559895041679333	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_220_depth_81	81	125002	0.0006479896321658854	0.06479896321658854	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_221_depth_80	80	125002	0.0006399897601638374	0.06399897601638374	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_222_depth_80	80	125002	0.0006399897601638374	0.06399897601638374	1	NM_1	0.05-<0.1%
AD1_ont	0.111	final_consensus_223_depth_79	79	125002	0.0006319898881617895	0.06319898881617894	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_224_depth_79	79	125002	0.0006319898881617895	0.06319898881617894	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_225_depth_79	79	125002	0.0006319898881617895	0.06319898881617894	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_226_depth_79	79	125002	0.0006319898881617895	0.06319898881617894	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_227_depth_79	79	125002	0.0006319898881617895	0.06319898881617894	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_228_depth_79	79	125002	0.0006319898881617895	0.06319898881617894	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_229_depth_77	77	125002	0.0006159901441576934	0.06159901441576935	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_230_depth_77	77	125002	0.0006159901441576934	0.06159901441576935	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_231_depth_77	77	125002	0.0006159901441576934	0.06159901441576935	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_232_depth_77	77	125002	0.0006159901441576934	0.06159901441576935	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_233_depth_76	76	125002	0.0006079902721556456	0.06079902721556455	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_234_depth_76	76	125002	0.0006079902721556456	0.06079902721556455	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_235_depth_76	76	125002	0.0006079902721556456	0.06079902721556455	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_236_depth_76	76	125002	0.0006079902721556456	0.06079902721556455	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_237_depth_76	76	125002	0.0006079902721556456	0.06079902721556455	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_238_depth_76	76	125002	0.0006079902721556456	0.06079902721556455	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_239_depth_76	76	125002	0.0006079902721556456	0.06079902721556455	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_240_depth_75	75	125002	0.0005999904001535975	0.05999904001535975	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_241_depth_75	75	125002	0.0005999904001535975	0.05999904001535975	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_242_depth_75	75	125002	0.0005999904001535975	0.05999904001535975	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_243_depth_75	75	125002	0.0005999904001535975	0.05999904001535975	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_244_depth_74	74	125002	0.0005919905281515495	0.05919905281515496	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_245_depth_74	74	125002	0.0005919905281515495	0.05919905281515496	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_246_depth_74	74	125002	0.0005919905281515495	0.05919905281515496	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_247_depth_74	74	125002	0.0005919905281515495	0.05919905281515496	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_248_depth_73	73	125002	0.0005839906561495016	0.05839906561495016	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_249_depth_73	73	125002	0.0005839906561495016	0.05839906561495016	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_250_depth_73	73	125002	0.0005839906561495016	0.05839906561495016	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_251_depth_73	73	125002	0.0005839906561495016	0.05839906561495016	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_252_depth_72	72	125002	0.0005759907841474536	0.05759907841474536	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_253_depth_71	71	125002	0.0005679909121454056	0.05679909121454057	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_254_depth_71	71	125002	0.0005679909121454056	0.05679909121454057	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_255_depth_71	71	125002	0.0005679909121454056	0.05679909121454057	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_256_depth_70	70	125002	0.0005599910401433577	0.05599910401433577	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_257_depth_70	70	125002	0.0005599910401433577	0.05599910401433577	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_258_depth_70	70	125002	0.0005599910401433577	0.05599910401433577	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_259_depth_70	70	125002	0.0005599910401433577	0.05599910401433577	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_260_depth_70	70	125002	0.0005599910401433577	0.05599910401433577	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_261_depth_70	70	125002	0.0005599910401433577	0.05599910401433577	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_262_depth_70	70	125002	0.0005599910401433577	0.05599910401433577	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_263_depth_70	70	125002	0.0005599910401433577	0.05599910401433577	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_264_depth_69	69	125002	0.0005519911681413097	0.05519911681413098	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_265_depth_69	69	125002	0.0005519911681413097	0.05519911681413098	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_266_depth_69	69	125002	0.0005519911681413097	0.05519911681413098	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_267_depth_69	69	125002	0.0005519911681413097	0.05519911681413098	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_268_depth_68	68	125002	0.0005439912961392617	0.05439912961392618	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_269_depth_68	68	125002	0.0005439912961392617	0.05439912961392618	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_270_depth_68	68	125002	0.0005439912961392617	0.05439912961392618	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_271_depth_68	68	125002	0.0005439912961392617	0.05439912961392618	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_272_depth_68	68	125002	0.0005439912961392617	0.05439912961392618	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_273_depth_68	68	125002	0.0005439912961392617	0.05439912961392618	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_274_depth_68	68	125002	0.0005439912961392617	0.05439912961392618	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_275_depth_68	68	125002	0.0005439912961392617	0.05439912961392618	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_276_depth_67	67	125002	0.0005359914241372138	0.05359914241372138	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_277_depth_66	66	125002	0.0005279915521351658	0.05279915521351659	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_278_depth_66	66	125002	0.0005279915521351658	0.05279915521351659	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_279_depth_66	66	125002	0.0005279915521351658	0.05279915521351659	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_280_depth_66	66	125002	0.0005279915521351658	0.05279915521351659	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_281_depth_66	66	125002	0.0005279915521351658	0.05279915521351659	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_282_depth_66	66	125002	0.0005279915521351658	0.05279915521351659	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_283_depth_65	65	125002	0.0005199916801331178	0.05199916801331179	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_284_depth_65	65	125002	0.0005199916801331178	0.05199916801331179	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_285_depth_64	64	125002	0.0005119918081310699	0.05119918081310699	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_286_depth_64	64	125002	0.0005119918081310699	0.05119918081310699	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_287_depth_64	64	125002	0.0005119918081310699	0.05119918081310699	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_288_depth_64	64	125002	0.0005119918081310699	0.05119918081310699	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_289_depth_64	64	125002	0.0005119918081310699	0.05119918081310699	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_290_depth_64	64	125002	0.0005119918081310699	0.05119918081310699	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_291_depth_64	64	125002	0.0005119918081310699	0.05119918081310699	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_292_depth_63	63	125002	0.0005039919361290219	0.050399193612902196	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_293_depth_63	63	125002	0.0005039919361290219	0.050399193612902196	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_294_depth_63	63	125002	0.0005039919361290219	0.050399193612902196	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_295_depth_63	63	125002	0.0005039919361290219	0.050399193612902196	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_296_depth_63	63	125002	0.0005039919361290219	0.050399193612902196	0	NM_0	0.05-<0.1%
AD1_ont	0.111	final_consensus_297_depth_62	62	125002	0.0004959920641269739	0.0495992064126974	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_298_depth_62	62	125002	0.0004959920641269739	0.0495992064126974	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_299_depth_62	62	125002	0.0004959920641269739	0.0495992064126974	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_300_depth_62	62	125002	0.0004959920641269739	0.0495992064126974	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_301_depth_62	62	125002	0.0004959920641269739	0.0495992064126974	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_302_depth_62	62	125002	0.0004959920641269739	0.0495992064126974	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_303_depth_61	61	125002	0.000487992192124926	0.0487992192124926	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_304_depth_61	61	125002	0.000487992192124926	0.0487992192124926	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_305_depth_61	61	125002	0.000487992192124926	0.0487992192124926	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_306_depth_61	61	125002	0.000487992192124926	0.0487992192124926	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_307_depth_60	60	125002	0.000479992320122878	0.047999232012287806	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_308_depth_60	60	125002	0.000479992320122878	0.047999232012287806	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_309_depth_60	60	125002	0.000479992320122878	0.047999232012287806	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_310_depth_59	59	125002	0.00047199244812083007	0.047199244812083006	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_311_depth_59	59	125002	0.00047199244812083007	0.047199244812083006	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_312_depth_59	59	125002	0.00047199244812083007	0.047199244812083006	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_313_depth_59	59	125002	0.00047199244812083007	0.047199244812083006	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_314_depth_59	59	125002	0.00047199244812083007	0.047199244812083006	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_315_depth_59	59	125002	0.00047199244812083007	0.047199244812083006	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_316_depth_59	59	125002	0.00047199244812083007	0.047199244812083006	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_317_depth_59	59	125002	0.00047199244812083007	0.047199244812083006	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_318_depth_58	58	125002	0.0004639925761187821	0.04639925761187821	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_319_depth_58	58	125002	0.0004639925761187821	0.04639925761187821	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_320_depth_58	58	125002	0.0004639925761187821	0.04639925761187821	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_321_depth_58	58	125002	0.0004639925761187821	0.04639925761187821	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_322_depth_58	58	125002	0.0004639925761187821	0.04639925761187821	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_323_depth_57	57	125002	0.0004559927041167341	0.045599270411673415	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_324_depth_57	57	125002	0.0004559927041167341	0.045599270411673415	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_325_depth_57	57	125002	0.0004559927041167341	0.045599270411673415	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_326_depth_57	57	125002	0.0004559927041167341	0.045599270411673415	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_327_depth_57	57	125002	0.0004559927041167341	0.045599270411673415	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_328_depth_56	56	125002	0.00044799283211468616	0.044799283211468616	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_329_depth_56	56	125002	0.00044799283211468616	0.044799283211468616	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_330_depth_56	56	125002	0.00044799283211468616	0.044799283211468616	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_331_depth_55	55	125002	0.0004399929601126382	0.043999296011263817	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_332_depth_55	55	125002	0.0004399929601126382	0.043999296011263817	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_333_depth_55	55	125002	0.0004399929601126382	0.043999296011263817	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_334_depth_55	55	125002	0.0004399929601126382	0.043999296011263817	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_335_depth_55	55	125002	0.0004399929601126382	0.043999296011263817	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_336_depth_54	54	125002	0.0004319930881105902	0.043199308811059024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_337_depth_54	54	125002	0.0004319930881105902	0.043199308811059024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_338_depth_54	54	125002	0.0004319930881105902	0.043199308811059024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_339_depth_54	54	125002	0.0004319930881105902	0.043199308811059024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_340_depth_54	54	125002	0.0004319930881105902	0.043199308811059024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_341_depth_54	54	125002	0.0004319930881105902	0.043199308811059024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_342_depth_54	54	125002	0.0004319930881105902	0.043199308811059024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_343_depth_53	53	125002	0.00042399321610854225	0.042399321610854225	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_344_depth_53	53	125002	0.00042399321610854225	0.042399321610854225	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_345_depth_53	53	125002	0.00042399321610854225	0.042399321610854225	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_346_depth_53	53	125002	0.00042399321610854225	0.042399321610854225	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_347_depth_53	53	125002	0.00042399321610854225	0.042399321610854225	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_348_depth_52	52	125002	0.0004159933441064943	0.04159933441064943	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_349_depth_52	52	125002	0.0004159933441064943	0.04159933441064943	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_350_depth_52	52	125002	0.0004159933441064943	0.04159933441064943	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_351_depth_52	52	125002	0.0004159933441064943	0.04159933441064943	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_352_depth_52	52	125002	0.0004159933441064943	0.04159933441064943	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_353_depth_52	52	125002	0.0004159933441064943	0.04159933441064943	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_354_depth_52	52	125002	0.0004159933441064943	0.04159933441064943	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_355_depth_52	52	125002	0.0004159933441064943	0.04159933441064943	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_356_depth_51	51	125002	0.00040799347210444635	0.040799347210444634	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_357_depth_51	51	125002	0.00040799347210444635	0.040799347210444634	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_358_depth_51	51	125002	0.00040799347210444635	0.040799347210444634	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_359_depth_51	51	125002	0.00040799347210444635	0.040799347210444634	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_360_depth_51	51	125002	0.00040799347210444635	0.040799347210444634	184	NM_ge_2	0.02-<0.05%
AD1_ont	0.111	final_consensus_361_depth_51	51	125002	0.00040799347210444635	0.040799347210444634	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_362_depth_51	51	125002	0.00040799347210444635	0.040799347210444634	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_363_depth_51	51	125002	0.00040799347210444635	0.040799347210444634	5	NM_ge_2	0.02-<0.05%
AD1_ont	0.111	final_consensus_364_depth_50	50	125002	0.00039999360010239835	0.039999360010239834	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_365_depth_50	50	125002	0.00039999360010239835	0.039999360010239834	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_366_depth_50	50	125002	0.00039999360010239835	0.039999360010239834	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_367_depth_50	50	125002	0.00039999360010239835	0.039999360010239834	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_368_depth_50	50	125002	0.00039999360010239835	0.039999360010239834	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_369_depth_49	49	125002	0.0003919937281003504	0.03919937281003504	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_370_depth_49	49	125002	0.0003919937281003504	0.03919937281003504	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_371_depth_48	48	125002	0.00038399385609830245	0.03839938560983024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_372_depth_48	48	125002	0.00038399385609830245	0.03839938560983024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_373_depth_48	48	125002	0.00038399385609830245	0.03839938560983024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_374_depth_48	48	125002	0.00038399385609830245	0.03839938560983024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_375_depth_48	48	125002	0.00038399385609830245	0.03839938560983024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_376_depth_48	48	125002	0.00038399385609830245	0.03839938560983024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_377_depth_48	48	125002	0.00038399385609830245	0.03839938560983024	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_378_depth_47	47	125002	0.00037599398409625444	0.037599398409625444	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_379_depth_47	47	125002	0.00037599398409625444	0.037599398409625444	1	NM_1	0.02-<0.05%
AD1_ont	0.111	final_consensus_380_depth_47	47	125002	0.00037599398409625444	0.037599398409625444	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_381_depth_47	47	125002	0.00037599398409625444	0.037599398409625444	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_382_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_383_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	1	NM_1	0.02-<0.05%
AD1_ont	0.111	final_consensus_384_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_385_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_386_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_387_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_388_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_389_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_390_depth_46	46	125002	0.0003679941120942065	0.03679941120942065	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_391_depth_45	45	125002	0.00035999424009215854	0.03599942400921585	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_392_depth_45	45	125002	0.00035999424009215854	0.03599942400921585	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_393_depth_45	45	125002	0.00035999424009215854	0.03599942400921585	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_394_depth_45	45	125002	0.00035999424009215854	0.03599942400921585	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_395_depth_45	45	125002	0.00035999424009215854	0.03599942400921585	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_396_depth_45	45	125002	0.00035999424009215854	0.03599942400921585	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_397_depth_45	45	125002	0.00035999424009215854	0.03599942400921585	0	NM_0	0.02-<0.05%
AD1_ont	0.111	final_consensus_398_depth_44	44	125002	0.00035199436809011053	0.03519943680901105	0	NM_0	0.02-<0.05%
